level,level1,level4,level4,level5,level6,level7,level7,level8,level9
LV4.202 Bus 40,0.0,-4.594982759396714,-4.594982759396885,-4.594982759396771,-4.594982759396714,-19.386749877152795,-17.072852740902817,-19.174860172902754,-19.386749877152795
LV3.204 Bus 85,0.0,-10.485240678627179,-10.455051866127178,-10.460284593626966,0.45998313463837803,-11.661070099834205,-7.830007387462274,-9.798978743400312,-6.571615228316205
LV5.217 Bus 40,0.0,-12.25207214083548,-11.645734415835705,-12.238928114835517,-12.25207214083548,-38.9487239280777,-33.01383544057785,-38.30587004157792,-38.91482677807767
LV2.217 Bus 79,0.0,-37.32765328862479,-35.365380476125665,-36.599257620625394,-37.32765328862524,-118.09225846201934,-73.7877871932701,-95.45252652026966,-115.71961140178519
LV4.232 Bus 20,0.0,-12.37116458315245,-12.130005530226754,-12.325277588152403,-12.184662600900083,-39.04295172512889,-34.42772257461934,-38.357744261852076,-39.04294484131606
LV3.202 Bus 102,0.0,-16.406464666931242,-15.84757862619881,-16.406464666930788,-16.404312586607602,-55.24516267432773,-38.408475569654684,-46.73718918810005,-46.104134974223825
LV3.204 Bus 15,0.0,-12.053755544854539,-11.78822904873391,-11.930483900033778,-6.760606926393166,-22.77374273123928,-16.868543887224178,-19.871598661470443,-17.4605121887937
LV2.217 Bus 33,0.0,-18.350548020121323,-17.488355535122082,-17.972342577121253,-18.350548020121323,-57.53893244772303,-34.9882085789734,-43.923634020222835,-47.638775307900914
LV2.203 Bus 16,0.0,-15.940469054919731,-14.260690342420048,-15.71309789691918,-15.940469054919731,-57.69718192134155,-34.370228787591486,-43.71647426959112,-49.06681725871408
LV2.217 Bus 84,0.0,-9.968257910927832,-9.685763810928393,-9.75429424492745,-9.96825791092806,-39.69477152046261,-25.270785982962707,-30.97193431346227,-28.09298570288297
LV4.202 Bus 16,0.0,-9.812302469051815,-9.812288963464539,-9.812276376678142,-9.74289868366202,-32.75734293305652,-28.0671296429839,-32.203014448681074,-31.712487266008907
LV5.217 Bus 62,0.0,-25.44913528281245,-25.228738655312327,-25.449135282811994,-25.44913528281245,-84.22164488499993,-68.10116217624909,-81.93739570624894,-84.22164488499834
LV3.205 Bus 99,0.0,-21.555903002500145,-21.45440518910641,-21.55590300249969,-17.404967161217883,-65.47913171528171,-44.04293743024755,-55.20222402394256,-62.01551084099901
LV4.202 Bus 12,0.0,-13.402851431993668,-13.316830174100232,-13.40285143199344,-13.394368803363022,-46.94755201471776,-41.84076899907791,-46.17617627398863,-46.53727574829213
LV5.217 Bus 8,0.0,-3.5077115176327425,-3.4815478801328936,-3.5077115176327425,-3.5077115176327425,-11.42297314313737,-10.26471267438751,-11.175817907887449,-10.220683915948484
LV4.202 Bus 43,0.0,-10.627546945685026,-10.627546945685253,-10.627546945684799,-7.857985245635064,-23.199360428880482,-19.23003305699922,-22.623256359748893,-23.20047585404268
LV3.203 Bus 27,0.0,-22.753666879517823,-21.8035704994154,-22.70702867017394,-22.56067531365261,-72.65172162201247,-51.75649157654402,-62.84321813041947,-65.66346773617647
LV2.203 Bus 89,0.0,-28.250786736204645,-25.67760945470536,-28.250786736204645,-28.250786736204418,-104.14945742872192,-66.2097953484722,-84.0282679049717,-100.10587198598068
LV3.204 Bus 136,0.0,-13.96614442127975,-13.182698996279669,-13.966144421278841,-13.96614442127975,-48.19594327733762,-32.38269595858719,-41.02629523058704,-44.75942025337736
LV6.202 Bus 34,0.0,-8.40092599694799,-8.334510609447989,-8.400925996947763,-8.40092599694799,-27.854403107459802,-26.18567518120949,-27.78134781745939,-27.851654207459205
LV3.202 Bus 32,0.0,-12.591425892398547,-12.591425892398547,-12.591425892398547,-12.591425892398547,-3.4924670070458887,11.429569379204622,3.68837429870473,3.1933115849687965
LV6.202 Bus 23,0.0,-18.84295997685058,-18.84295997685058,-18.84295997685058,-18.067532200397636,-45.593249963673316,-42.03661440742326,-45.441395730125805,-45.59063822130429
LV2.217 Bus 68,0.0,-28.583227342967348,-27.57861516359253,-28.16013585509154,-23.814655688304356,-92.1796993616872,-59.45499941426624,-71.82050031929066,-61.92059705769407
LV2.217 Bus 37,0.0,-3.8281278924378057,-3.8241027174377678,-3.825471276937492,-3.828127892437692,-10.549081391020309,-8.248587522270213,-9.005018697770083,-4.437556624119338
LV3.204 Bus 77,0.0,-12.29898308176621,-12.169028477266238,-12.299015770438473,-12.29898308176621,-43.84101665064736,-32.03293803228348,-38.734254201759995,-35.39123295567538
LV3.203 Bus 25,0.0,-11.806522778010958,-11.630776319010693,-11.806522778010049,-11.806522778010958,-37.81198525390664,-26.33290021340622,-32.004246273156014,-34.22814590161693
LV2.217 Bus 11,0.0,-5.4497202141058665,-5.316889439106205,-5.383787847605618,-5.4497202141058665,-23.626085549305515,-18.67716561180572,-20.730860947805525,-18.661080770411672
LV3.205 Bus 37,0.0,-14.700386096735656,-14.586217496735799,-14.700386096735201,-5.234288199406137,-36.80121960196175,-25.176379381950937,-31.17334992051633,-29.18930771560713
LV2.203 Bus 30,0.0,-3.3026576372453746,-3.2302044872453735,-3.247593243244978,-3.3026576372453746,-12.398497532836473,-10.38510008908645,-11.403183674836328,-8.979484199990793
LV6.202 Bus 37,0.0,-8.154839661066262,-8.15483966106649,-8.154839661066262,-8.154839661066376,-30.698184471187346,-28.53886229231307,-30.634233181598347,-30.657729534338387
LV3.203 Bus 12,0.0,-8.096266911181601,-7.553307396181879,-7.958166816181688,-8.096266911181601,-36.01171888854168,-26.945347781041846,-31.30925375229168,-32.67199277828644
LV3.203 Bus 39,0.0,-5.714673721433883,-5.714706410106942,-5.714673721433769,-5.714673721433883,-18.324329913800852,-15.759618576633443,-17.05117731405153,-13.639181895384354
LV3.204 Bus 46,0.0,-13.961525296482932,-13.03712556148298,-13.8190926494824,-13.961525296482932,-47.60493248635089,-32.75002266135061,-40.91916610710041,-42.85186240783969
LV6.202 Bus 17,0.0,-16.84641028947044,-16.84640380095516,-16.84641028947044,-16.534460753315216,-43.017082804442,-41.525283246093295,-42.959750248403,-43.01902317123404
LV2.203 Bus 17,0.0,-18.157073563445465,-16.003421975945457,-17.749528253944845,-18.15707356344501,-54.640346285846135,-31.33944344209567,-41.38295675059544,-50.385263848422255
LV3.204 Bus 73,0.0,-8.685101511922994,-8.685101511922994,-8.685170625179694,-8.513694911306175,-30.318894464158575,-26.290021016649007,-28.57993396505003,-26.040588417494064
LV3.205 Bus 58,0.0,-5.655363396180519,-5.655363396180519,-5.655363396180121,-5.655363396180519,-25.528590496111065,-19.733119731110833,-22.579561978360744,-21.766549737102764
LV2.203 Bus 73,0.0,-5.655363396180519,-5.655363396180519,-5.655363396179723,-5.655363396180462,-24.828351656111067,-18.821571549860835,-20.92704580886067,-18.12333845209713
LV3.202 Bus 69,0.0,-22.67647345798423,-22.44762396298438,-22.67647345798332,-20.813893739087007,-69.8537166700944,-49.81474422470683,-59.961919006467724,-58.53122616365795
LV3.202 Bus 115,0.0,-15.034300688228313,-14.817138708387802,-15.034300688228086,-12.067871920032076,-38.70928970771865,-25.9975984241928,-32.139924796234936,-30.83633398235702
LV6.202 Bus 19,0.0,-13.885936910264718,-13.885936910264832,-13.885936910264832,-13.885936910264718,-52.37658384826409,-49.18234568576395,-52.23631991676393,-52.37658384826386
